"","taskId","img0Id","img1ID","img0Name","img1Name","user","winner"
"709",347,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"710",348,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"711",349,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"712",350,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"713",351,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"714",352,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"715",353,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"716",354,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"717",355,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"718",356,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",1
"719",357,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"720",358,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",-1
"721",359,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","karyn",-1
"722",360,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"723",0,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"724",1,243,242,"97_ohsu-0011-mb-1st-OD-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"725",2,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"726",3,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"727",4,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"728",5,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"729",6,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"730",7,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"731",8,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"732",9,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"733",10,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",1
"734",11,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"735",12,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"736",13,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"737",14,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"738",15,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"739",16,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"740",17,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"741",18,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"742",19,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",-1
"743",20,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"744",21,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"745",22,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"746",23,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",1
"747",24,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",1
"748",25,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",1
"749",26,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"750",27,243,242,"97_ohsu-0011-mb-1st-OD-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"751",28,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"752",29,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"753",30,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"754",31,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"755",32,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"756",33,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"757",34,243,242,"97_ohsu-0011-mb-1st-OD-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"758",35,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"759",36,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"760",37,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"761",38,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",1
"762",39,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"763",40,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",1
"764",41,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"765",42,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"766",43,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",1
"767",44,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"768",45,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"769",46,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","kim",-1
"770",47,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"771",48,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"772",49,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",1
"773",50,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"774",51,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"775",52,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"776",53,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",1
"777",54,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"778",55,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",1
"779",56,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","kim",1
"780",57,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"781",58,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"782",59,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","kim",1
"783",60,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"784",61,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"785",62,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"786",63,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"787",64,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",1
"788",65,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"789",66,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","kim",1
"790",67,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"791",68,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"792",69,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"793",70,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"794",71,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"795",72,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",1
"796",73,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",1
"797",74,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"798",75,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"799",76,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"800",77,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"801",78,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",1
"802",79,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"803",80,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"804",81,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"805",82,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"806",83,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"807",84,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"808",85,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"809",86,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"810",87,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",-1
"811",88,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"812",89,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","kim",1
"813",90,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"814",91,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"815",92,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"816",93,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"817",94,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"818",95,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"819",96,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"820",97,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"821",98,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"822",99,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"823",100,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"824",101,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"825",102,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"826",103,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"827",104,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"828",105,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"829",106,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"830",107,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"831",108,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"832",109,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"833",110,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",-1
"834",111,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"835",112,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"836",113,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"837",114,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"838",115,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"839",116,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"840",117,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"841",118,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"842",119,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"843",120,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"844",121,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"845",122,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",-1
"846",123,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"847",124,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"848",125,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"849",126,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"850",127,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"851",128,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"852",129,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","kim",1
"853",130,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"854",131,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"855",132,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",1
"856",133,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"857",134,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"858",135,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"859",136,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"860",137,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"861",138,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"862",139,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"863",140,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"864",141,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"865",142,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"866",143,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"867",144,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"868",145,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"869",146,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"870",147,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"871",148,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"872",149,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"873",150,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"874",151,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"875",152,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"876",153,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","kim",1
"877",154,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","kim",1
"878",155,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"879",156,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",-1
"880",157,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"881",158,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"882",159,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"883",160,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"884",161,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"885",162,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",1
"886",163,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"887",164,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"888",165,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"889",166,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",1
"890",167,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"891",168,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",-1
"892",169,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",1
"893",170,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"894",171,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"895",172,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"896",173,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"897",174,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"898",175,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"899",176,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"900",177,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"901",178,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"902",179,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"903",180,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"904",181,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"905",182,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"906",183,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"907",184,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"908",185,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"909",186,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"910",187,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"911",188,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"912",189,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",1
"913",190,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"914",191,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"915",192,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"916",193,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"917",194,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",1
"918",195,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"919",196,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",1
"920",197,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"921",198,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"922",199,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"923",200,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"924",201,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"925",202,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"926",203,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"927",204,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"928",205,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"929",206,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",1
"930",207,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"931",208,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"932",209,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"933",210,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",1
"934",211,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"935",212,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"936",213,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"937",214,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"938",215,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"939",216,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"940",217,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"941",218,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"942",219,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"943",220,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"944",221,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"945",222,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"946",223,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"947",224,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"948",225,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
