task_id,image0,image1,winner,user,date,icl
1208,181,201,1,karyn,Wed Apr 29 2015 18:58:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
1209,182,134,1,karyn,Wed Apr 29 2015 18:58:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
121,155,157,-1,karyn,Wed Apr 29 2015 10:23:42 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1210,146,171,1,karyn,Wed Apr 29 2015 18:58:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
1211,134,186,-1,karyn,Wed Apr 29 2015 18:58:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
1212,129,141,-1,karyn,Wed Apr 29 2015 18:59:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
1213,154,193,-1,karyn,Wed Apr 29 2015 18:59:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
1214,133,145,-1,karyn,Wed Apr 29 2015 18:59:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
1215,193,219,1,karyn,Wed Apr 29 2015 18:59:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
1216,152,131,1,karyn,Wed Apr 29 2015 18:59:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
1217,159,189,1,karyn,Wed Apr 29 2015 18:59:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
1218,137,159,-1,karyn,Wed Apr 29 2015 18:59:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
1219,138,150,-1,karyn,Wed Apr 29 2015 18:59:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
122,206,132,1,karyn,Wed Apr 29 2015 10:23:46 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1220,136,206,-1,karyn,Wed Apr 29 2015 18:59:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
1221,152,157,-1,karyn,Wed Apr 29 2015 18:59:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
1222,121,183,1,karyn,Wed Apr 29 2015 18:59:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
1223,123,148,1,karyn,Wed Apr 29 2015 18:59:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
1224,137,144,1,karyn,Wed Apr 29 2015 18:59:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
1225,128,175,-1,karyn,Wed Apr 29 2015 18:59:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
1226,130,167,1,karyn,Wed Apr 29 2015 18:59:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
1227,180,204,1,karyn,Wed Apr 29 2015 18:59:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
1228,204,218,-1,karyn,Wed Apr 29 2015 18:59:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
1229,139,175,-1,karyn,Wed Apr 29 2015 18:59:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
123,129,157,-1,karyn,Wed Apr 29 2015 10:23:48 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1230,124,218,-1,karyn,Wed Apr 29 2015 18:59:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
1231,157,168,-1,karyn,Wed Apr 29 2015 18:59:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
1232,133,189,1,karyn,Wed Apr 29 2015 18:59:39 GMT-0400 (EDT),ICL_third_set_hundred_r2
1233,207,217,1,karyn,Wed Apr 29 2015 18:59:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
1234,148,162,-1,karyn,Wed Apr 29 2015 18:59:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
1235,144,162,-1,karyn,Wed Apr 29 2015 18:59:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1236,190,213,-1,karyn,Wed Apr 29 2015 18:59:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
1237,143,211,-1,karyn,Wed Apr 29 2015 18:59:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
1238,130,205,1,karyn,Wed Apr 29 2015 18:59:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
1239,138,209,-1,karyn,Wed Apr 29 2015 19:00:01 GMT-0400 (EDT),ICL_third_set_hundred_r2
124,136,160,1,karyn,Wed Apr 29 2015 10:23:54 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1240,140,181,-1,karyn,Wed Apr 29 2015 19:00:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
1241,195,206,-1,karyn,Wed Apr 29 2015 19:00:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
1242,123,168,-1,karyn,Wed Apr 29 2015 19:00:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
1243,155,201,-1,karyn,Wed Apr 29 2015 19:00:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
1244,130,202,1,karyn,Wed Apr 29 2015 19:00:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
1245,185,171,-1,karyn,Wed Apr 29 2015 19:00:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
1246,153,194,1,karyn,Wed Apr 29 2015 19:00:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
1247,131,191,-1,karyn,Wed Apr 29 2015 19:00:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
1248,207,182,-1,karyn,Wed Apr 29 2015 19:00:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
1249,133,209,-1,karyn,Wed Apr 29 2015 19:00:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
125,199,218,1,karyn,Wed Apr 29 2015 10:24:00 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1250,143,184,1,karyn,Wed Apr 29 2015 19:00:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
1251,188,218,-1,karyn,Wed Apr 29 2015 19:00:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
1252,151,215,-1,karyn,Wed Apr 29 2015 19:00:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
1253,171,137,-1,karyn,Wed Apr 29 2015 19:00:43 GMT-0400 (EDT),ICL_third_set_hundred_r2
1254,127,148,-1,karyn,Wed Apr 29 2015 19:00:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
1255,204,171,-1,karyn,Wed Apr 29 2015 19:00:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1256,182,209,1,karyn,Wed Apr 29 2015 19:00:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
1257,145,203,1,karyn,Wed Apr 29 2015 19:00:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
1258,156,166,1,karyn,Wed Apr 29 2015 19:00:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
1259,204,209,-1,karyn,Wed Apr 29 2015 19:00:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
126,123,170,1,karyn,Wed Apr 29 2015 10:24:02 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1260,211,210,1,karyn,Wed Apr 29 2015 19:01:01 GMT-0400 (EDT),ICL_third_set_hundred_r2
1261,219,178,1,karyn,Wed Apr 29 2015 19:01:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
1262,122,215,1,karyn,Wed Apr 29 2015 19:01:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
1263,150,161,1,karyn,Wed Apr 29 2015 19:01:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
1264,123,214,-1,karyn,Wed Apr 29 2015 19:01:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
1265,181,170,1,karyn,Wed Apr 29 2015 19:01:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
1266,175,215,-1,karyn,Wed Apr 29 2015 19:01:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
1267,131,149,-1,karyn,Wed Apr 29 2015 19:01:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
1268,196,199,-1,karyn,Wed Apr 29 2015 19:01:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
1269,134,152,1,karyn,Wed Apr 29 2015 19:01:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
127,131,134,-1,karyn,Wed Apr 29 2015 10:24:17 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1270,127,152,1,karyn,Wed Apr 29 2015 19:01:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
1271,165,170,1,karyn,Wed Apr 29 2015 19:01:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
1272,204,135,1,karyn,Wed Apr 29 2015 19:01:29 GMT-0400 (EDT),ICL_third_set_hundred_r2
1273,129,135,1,karyn,Wed Apr 29 2015 19:01:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
1274,123,136,1,karyn,Wed Apr 29 2015 19:01:32 GMT-0400 (EDT),ICL_third_set_hundred_r2
1275,135,217,-1,karyn,Wed Apr 29 2015 19:01:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
1276,151,184,-1,karyn,Wed Apr 29 2015 19:01:39 GMT-0400 (EDT),ICL_third_set_hundred_r2
1277,151,159,-1,karyn,Wed Apr 29 2015 19:01:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
1278,182,187,-1,karyn,Wed Apr 29 2015 19:01:45 GMT-0400 (EDT),ICL_third_set_hundred_r2
1279,198,216,-1,karyn,Wed Apr 29 2015 19:01:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
128,211,159,1,karyn,Wed Apr 29 2015 10:24:19 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1280,201,203,-1,karyn,Wed Apr 29 2015 19:01:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1281,183,213,-1,karyn,Wed Apr 29 2015 19:01:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
1282,142,218,1,karyn,Wed Apr 29 2015 19:01:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
1283,159,160,1,karyn,Wed Apr 29 2015 19:02:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
1284,135,140,-1,karyn,Wed Apr 29 2015 19:02:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
1285,177,203,-1,karyn,Wed Apr 29 2015 19:02:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
1286,144,202,1,karyn,Wed Apr 29 2015 19:02:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
1287,210,166,1,karyn,Wed Apr 29 2015 19:02:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
1288,168,220,-1,karyn,Wed Apr 29 2015 19:02:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
1289,128,215,-1,karyn,Wed Apr 29 2015 19:02:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
129,150,158,-1,karyn,Wed Apr 29 2015 10:24:22 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1290,170,149,-1,karyn,Wed Apr 29 2015 19:02:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
1291,165,217,1,karyn,Wed Apr 29 2015 19:02:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
1292,196,216,-1,karyn,Wed Apr 29 2015 19:02:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
1293,146,210,-1,karyn,Wed Apr 29 2015 19:02:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
1294,134,140,-1,karyn,Wed Apr 29 2015 19:02:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
1295,192,205,-1,karyn,Wed Apr 29 2015 19:02:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
1296,161,175,-1,karyn,Wed Apr 29 2015 19:03:01 GMT-0400 (EDT),ICL_third_set_hundred_r2
1297,202,211,-1,karyn,Wed Apr 29 2015 19:03:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
1298,170,128,1,karyn,Wed Apr 29 2015 19:03:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
1299,155,153,-1,karyn,Wed Apr 29 2015 19:03:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
13,194,171,-1,karyn,Wed Apr 29 2015 09:32:48 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
130,157,204,1,karyn,Wed Apr 29 2015 10:24:24 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1300,133,178,1,karyn,Wed Apr 29 2015 19:03:25 GMT-0400 (EDT),ICL_third_set_hundred_r2
1301,153,189,1,karyn,Wed Apr 29 2015 19:03:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
1302,201,134,-1,karyn,Wed Apr 29 2015 19:03:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1303,189,203,-1,karyn,Wed Apr 29 2015 19:03:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
1304,142,160,1,karyn,Wed Apr 29 2015 19:03:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
1305,132,209,1,karyn,Wed Apr 29 2015 19:03:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
1306,137,135,1,karyn,Wed Apr 29 2015 19:04:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
1307,133,150,-1,karyn,Wed Apr 29 2015 19:04:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
1308,184,190,-1,karyn,Wed Apr 29 2015 19:04:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
1309,148,198,1,karyn,Wed Apr 29 2015 19:04:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
131,134,199,-1,karyn,Wed Apr 29 2015 10:24:27 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1310,156,169,1,karyn,Wed Apr 29 2015 19:04:14 GMT-0400 (EDT),ICL_third_set_hundred_r2
1311,171,148,-1,karyn,Wed Apr 29 2015 19:04:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
1312,155,214,-1,karyn,Wed Apr 29 2015 19:04:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
1313,137,196,1,karyn,Wed Apr 29 2015 19:04:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
1314,172,214,-1,karyn,Wed Apr 29 2015 19:04:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
1315,161,177,1,karyn,Wed Apr 29 2015 19:04:29 GMT-0400 (EDT),ICL_third_set_hundred_r2
1316,151,207,-1,karyn,Wed Apr 29 2015 19:04:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
1317,148,202,1,karyn,Wed Apr 29 2015 19:04:32 GMT-0400 (EDT),ICL_third_set_hundred_r2
1318,131,152,-1,karyn,Wed Apr 29 2015 19:04:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
1319,142,200,1,karyn,Wed Apr 29 2015 19:04:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
132,155,208,1,karyn,Wed Apr 29 2015 10:24:30 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1320,135,189,1,karyn,Wed Apr 29 2015 19:04:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1321,214,216,-1,karyn,Wed Apr 29 2015 19:04:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
1322,130,143,1,karyn,Wed Apr 29 2015 19:04:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
1323,154,218,-1,karyn,Wed Apr 29 2015 19:05:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
1324,175,171,1,karyn,Wed Apr 29 2015 19:05:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
1325,172,217,1,karyn,Wed Apr 29 2015 19:05:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
1326,166,215,-1,karyn,Wed Apr 29 2015 19:05:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
1327,206,213,1,karyn,Wed Apr 29 2015 19:05:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
1328,134,162,-1,karyn,Wed Apr 29 2015 19:05:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
1329,158,170,1,karyn,Wed Apr 29 2015 19:05:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
133,166,186,-1,karyn,Wed Apr 29 2015 10:24:31 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1330,204,196,1,karyn,Wed Apr 29 2015 19:05:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
1331,159,213,1,karyn,Wed Apr 29 2015 19:05:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
1332,136,166,1,karyn,Wed Apr 29 2015 19:05:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
1333,162,207,1,karyn,Wed Apr 29 2015 19:05:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
1334,132,216,-1,karyn,Wed Apr 29 2015 19:05:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
1335,125,164,1,karyn,Wed Apr 29 2015 19:05:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
1336,161,184,1,karyn,Wed Apr 29 2015 19:05:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
1337,135,212,-1,karyn,Wed Apr 29 2015 19:05:41 GMT-0400 (EDT),ICL_third_set_hundred_r2
1338,121,212,-1,karyn,Wed Apr 29 2015 19:05:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1339,205,187,-1,karyn,Wed Apr 29 2015 19:05:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
134,168,199,-1,karyn,Wed Apr 29 2015 10:24:34 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1340,149,210,1,karyn,Wed Apr 29 2015 19:05:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
1341,148,190,1,karyn,Wed Apr 29 2015 19:05:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
1342,147,213,1,karyn,Wed Apr 29 2015 19:05:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
1343,209,152,-1,karyn,Wed Apr 29 2015 19:06:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
1344,123,144,1,karyn,Wed Apr 29 2015 19:06:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
1345,175,160,1,karyn,Wed Apr 29 2015 19:06:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
1346,179,191,-1,karyn,Wed Apr 29 2015 19:06:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
1347,155,173,-1,karyn,Wed Apr 29 2015 19:06:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
1348,133,164,-1,karyn,Wed Apr 29 2015 19:06:20 GMT-0400 (EDT),ICL_third_set_hundred_r2
1349,172,159,-1,karyn,Wed Apr 29 2015 19:06:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
135,142,144,1,karyn,Wed Apr 29 2015 10:24:36 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1350,122,216,-1,karyn,Wed Apr 29 2015 19:06:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
1351,140,160,1,karyn,Wed Apr 29 2015 19:06:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
1352,141,148,1,karyn,Wed Apr 29 2015 19:06:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
1353,139,188,1,karyn,Wed Apr 29 2015 19:06:32 GMT-0400 (EDT),ICL_third_set_hundred_r2
1354,132,157,1,karyn,Wed Apr 29 2015 19:06:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
1355,170,218,-1,karyn,Wed Apr 29 2015 19:06:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
1356,139,166,1,karyn,Wed Apr 29 2015 19:06:39 GMT-0400 (EDT),ICL_third_set_hundred_r2
1357,152,164,1,karyn,Wed Apr 29 2015 19:06:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
1358,177,207,-1,karyn,Wed Apr 29 2015 19:06:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
1359,140,215,1,karyn,Wed Apr 29 2015 19:06:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
136,155,213,-1,karyn,Wed Apr 29 2015 10:24:40 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1360,136,175,-1,karyn,Wed Apr 29 2015 19:06:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1361,201,150,-1,karyn,Wed Apr 29 2015 19:06:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
1362,185,129,1,karyn,Wed Apr 29 2015 19:06:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
1363,175,185,1,karyn,Wed Apr 29 2015 19:06:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
1364,125,172,-1,karyn,Wed Apr 29 2015 19:06:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
1365,123,138,1,karyn,Wed Apr 29 2015 19:07:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
1366,134,149,-1,karyn,Wed Apr 29 2015 19:07:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
1367,152,209,1,karyn,Wed Apr 29 2015 19:07:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
1368,155,206,-1,karyn,Wed Apr 29 2015 19:07:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
1369,203,214,-1,karyn,Wed Apr 29 2015 19:07:27 GMT-0400 (EDT),ICL_third_set_hundred_r2
137,133,148,-1,karyn,Wed Apr 29 2015 10:24:42 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1370,128,168,-1,karyn,Wed Apr 29 2015 19:07:29 GMT-0400 (EDT),ICL_third_set_hundred_r2
1371,166,205,-1,karyn,Wed Apr 29 2015 19:07:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
1372,140,163,1,karyn,Wed Apr 29 2015 19:07:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
1373,138,211,-1,karyn,Wed Apr 29 2015 19:07:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
1374,126,219,1,karyn,Wed Apr 29 2015 19:07:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
1375,170,196,-1,karyn,Wed Apr 29 2015 19:07:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
1376,133,195,-1,karyn,Wed Apr 29 2015 19:08:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
1377,214,215,1,karyn,Wed Apr 29 2015 19:08:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
1378,154,208,-1,karyn,Wed Apr 29 2015 19:08:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
1379,162,153,-1,karyn,Wed Apr 29 2015 19:08:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
138,132,203,-1,karyn,Wed Apr 29 2015 10:25:15 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1380,153,205,1,karyn,Wed Apr 29 2015 19:08:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
1381,127,192,1,karyn,Wed Apr 29 2015 19:08:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
1382,173,185,1,karyn,Wed Apr 29 2015 19:08:39 GMT-0400 (EDT),ICL_third_set_hundred_r2
1383,169,175,-1,karyn,Wed Apr 29 2015 19:08:41 GMT-0400 (EDT),ICL_third_set_hundred_r2
1384,195,205,1,karyn,Wed Apr 29 2015 19:08:43 GMT-0400 (EDT),ICL_third_set_hundred_r2
1385,146,211,-1,karyn,Wed Apr 29 2015 19:08:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
1386,123,182,-1,karyn,Wed Apr 29 2015 19:08:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
1387,132,159,-1,karyn,Wed Apr 29 2015 19:08:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
1388,140,178,1,karyn,Wed Apr 29 2015 19:08:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
1389,138,176,1,karyn,Wed Apr 29 2015 19:08:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
139,159,167,1,karyn,Wed Apr 29 2015 10:25:19 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1390,159,149,-1,karyn,Wed Apr 29 2015 19:08:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
1391,138,153,-1,karyn,Wed Apr 29 2015 19:08:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
1392,189,143,-1,karyn,Wed Apr 29 2015 19:08:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
1393,128,198,-1,karyn,Wed Apr 29 2015 19:09:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
1394,206,208,1,karyn,Wed Apr 29 2015 19:09:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
1395,152,216,-1,karyn,Wed Apr 29 2015 19:09:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
1396,141,201,1,karyn,Wed Apr 29 2015 19:09:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
1397,167,178,1,karyn,Wed Apr 29 2015 19:09:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
1398,200,204,1,karyn,Wed Apr 29 2015 19:09:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
1399,145,163,1,karyn,Wed Apr 29 2015 19:09:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
14,137,211,-1,karyn,Wed Apr 29 2015 09:32:53 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
140,155,156,-1,karyn,Wed Apr 29 2015 10:25:27 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1400,185,192,1,karyn,Wed Apr 29 2015 19:09:20 GMT-0400 (EDT),ICL_third_set_hundred_r2
1401,155,168,-1,karyn,Wed Apr 29 2015 19:09:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
1402,196,198,-1,karyn,Wed Apr 29 2015 19:09:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
1403,164,166,1,karyn,Wed Apr 29 2015 19:09:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
1404,151,163,-1,karyn,Wed Apr 29 2015 19:09:32 GMT-0400 (EDT),ICL_third_set_hundred_r2
1405,152,160,1,karyn,Wed Apr 29 2015 19:09:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
1406,169,190,-1,karyn,Wed Apr 29 2015 19:09:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
1407,177,215,-1,karyn,Wed Apr 29 2015 19:09:47 GMT-0400 (EDT),ICL_third_set_hundred_r2
1408,185,139,-1,karyn,Wed Apr 29 2015 19:09:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
1409,197,198,-1,karyn,Wed Apr 29 2015 19:09:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
141,152,210,-1,karyn,Wed Apr 29 2015 10:25:30 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
1410,127,165,1,karyn,Wed Apr 29 2015 19:10:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
1411,126,215,1,karyn,Wed Apr 29 2015 19:10:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
1412,134,170,1,karyn,Wed Apr 29 2015 19:10:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
1413,122,178,1,karyn,Wed Apr 29 2015 19:10:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
1414,127,188,1,karyn,Wed Apr 29 2015 19:10:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
1415,190,138,1,karyn,Wed Apr 29 2015 19:10:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
1416,162,186,-1,karyn,Wed Apr 29 2015 19:10:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
1417,211,121,1,karyn,Wed Apr 29 2015 19:10:20 GMT-0400 (EDT),ICL_third_set_hundred_r2
1418,197,191,-1,karyn,Wed Apr 29 2015 19:10:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
1419,136,161,-1,karyn,Wed Apr 29 2015 19:10:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
142,182,206,1,karyn,Wed Apr 29 2015 10:27:37 GMT-0400 (Eastern Standard Time),ICL_third_set_hundred_r2
